Age,Income,CreditScore,LoanAmount,LoanDuration,NumOfLatePayments,EmploymentYears,HasMortgage,HasDependents,Region,Class
19,45523.41975202933,542,15777.291471767996,32,0,28,0,1,1,1
73,45218.544667006216,350,11579.409010635954,11,3,7,1,0,1,1
39,54131.28253055322,649,21860.782338210494,34,1,10,0,0,0,1
68,43070.547261224536,473,18699.06759831309,14,1,8,1,1,1,1
74,69494.12786913206,415,17612.304860908756,59,1,30,0,0,0,1
54,51315.28089593867,660,22462.79841985608,25,1,0,1,0,3,1
25,65263.46677545594,654,8545.801782938508,55,0,6,0,1,3,1
24,53118.89517495001,375,11897.356564235384,16,0,9,1,0,1,0
31,63047.524987615085,380,22840.6771671707,24,1,8,1,0,1,0
73,70182.64627619713,528,11811.886889988251,44,0,12,0,1,1,0
72,75213.94748398548,371,3666.073845049279,15,0,26,0,1,2,1
20,57364.200314304064,702,32818.99015218075,10,3,17,1,1,2,1
67,37001.79371538393,517,22737.294879742312,44,3,15,0,0,1,1
33,47411.26598707333,751,28128.75165529567,28,2,3,0,1,2,1
72,49607.931960830596,666,14197.319546287357,11,0,29,0,0,1,0
36,41401.8674288209,611,8939.744326982913,36,1,37,0,0,0,0
68,38897.68665494672,597,22301.939319173165,23,2,19,1,0,3,1
35,52617.50853815615,323,11186.503975955862,26,0,11,1,0,0,1
69,35250.385428384034,409,28154.143371542523,20,0,27,0,1,1,1
33,32338.992639911106,351,21908.20403552582,36,2,0,0,0,0,1
25,24583.462528124666,589,21560.834085475086,15,0,8,0,0,0,1
77,57205.05042253123,743,21648.268188639897,11,1,32,0,0,3,1
50,55118.71967221965,766,36270.07529296931,29,2,0,1,0,2,1
66,45129.86745140248,558,25239.17194305812,38,0,8,0,0,3,0
29,64913.46913652978,623,18379.379367786627,33,1,21,0,1,0,1
79,35017.85964016922,637,21093.63793777328,33,1,8,0,1,1,1
70,55713.11160982837,721,13040.783190369912,15,2,4,1,1,2,1
28,50812.450406532196,558,15806.466290029759,28,0,1,1,1,1,1
22,38889.79491990842,364,30011.41283652009,20,0,13,1,1,1,1
44,42611.86355305243,462,20340.00212376328,51,1,11,0,0,1,1
29,41457.56029918336,463,26101.862462197132,53,4,28,0,1,0,1
34,53791.30953592169,338,12883.787930322462,42,1,15,0,0,3,1
23,58901.4331048333,619,26771.823527765177,19,1,8,0,0,0,0
50,43604.092527281085,659,18417.80454090959,53,1,31,1,1,2,0
22,39318.43213823541,568,21818.549584525448,19,1,23,1,0,3,1
74,52058.33192790135,623,20483.8350910001,12,2,19,1,1,1,1
45,25223.73248737318,625,21457.032245122464,56,0,19,1,1,0,0
31,50515.36199663407,556,19125.93462779705,41,1,4,1,1,3,1
22,73426.63226782529,499,30273.92606697748,23,0,19,0,0,3,1
71,39440.550946805284,737,7959.095991604028,59,0,15,0,0,3,1
73,47347.17259887577,403,24267.72869746794,58,1,18,0,1,1,1
76,65368.42623953668,671,14652.847562943527,20,0,11,0,0,0,0
50,61320.10011612723,463,12350.011686785043,54,0,16,0,0,1,1
79,50927.58622587276,412,37105.84532893467,38,0,33,1,1,1,0
67,49122.072109048364,848,12392.273335420006,52,2,26,0,1,1,0
65,31466.636369477546,405,5461.934721269297,53,0,25,0,0,0,1
58,57367.29231346699,663,27646.958356559262,27,1,33,1,0,0,1
36,29849.374813828945,320,16053.401922098737,48,0,20,1,0,0,1
39,19022.226918182147,428,30196.83617273888,46,1,2,1,0,0,1
22,65121.54604174902,782,1989.1740410999228,22,0,35,1,0,2,0
76,55804.79447589666,498,34829.67093574573,31,1,28,1,0,1,1
19,63196.03542586796,820,27547.472014770738,20,0,18,0,0,0,1
47,38952.355190980146,719,18335.90598440868,45,1,20,0,1,0,1
64,56995.459492633985,525,6138.931492296742,23,2,11,0,0,1,1
56,43413.98152050681,508,9347.81925115452,13,0,22,1,0,3,1
21,45091.36020557376,544,14469.489245957833,8,2,27,0,0,1,1
50,64606.31186284352,587,25708.901915552153,59,3,11,0,1,1,1
30,47753.130601979065,365,13104.22300949296,56,2,1,0,0,3,1
37,39554.21311860776,452,3598.6387477371863,19,1,29,0,1,0,1
71,29517.223668326737,790,21823.031818420972,39,1,11,1,1,2,0
24,55410.340637906964,734,27970.362579504348,38,2,38,1,1,3,1
32,65892.14251140265,517,37576.52588649359,42,1,38,1,1,2,1
40,38253.07414924969,728,11794.521841029438,54,0,17,0,0,3,1
31,60334.684020638604,801,12639.103853689656,6,2,23,1,1,2,1
40,35858.32026899785,520,-3951.2500614104683,58,1,11,0,0,2,0
36,61239.53454943978,734,7620.293401430643,53,1,17,0,0,3,1
71,50493.71696992184,579,11469.67385411655,40,0,5,0,0,1,1
46,54017.54258844771,391,12853.247226049814,15,4,7,1,1,2,1
73,39538.84477531584,823,15729.978223773702,24,1,14,1,0,2,1
37,55363.26295230274,438,24734.255635925394,16,1,6,1,0,2,1
46,41034.69137998037,322,24091.960487853772,40,1,28,1,0,2,1
41,43794.89761797588,716,15889.784880011503,7,3,24,0,0,3,1
35,27235.585301782343,647,20121.80345711775,8,2,12,0,1,1,1
27,38417.717587223,536,9137.88110706213,20,1,31,0,0,3,1
58,42117.570456131994,482,15476.007768284506,57,1,11,0,1,3,1
74,54692.14268958108,807,9663.877334825616,46,1,24,1,0,3,1
25,58934.83663366812,497,14081.428257284779,52,4,18,1,1,1,1
43,40881.02335366863,422,34845.46990260105,33,3,15,1,0,0,1
79,47533.33192656598,845,21162.571382317143,7,1,11,0,1,1,0
46,75295.77896691652,680,15246.0694943087,35,1,34,0,1,2,1
27,51966.62844627253,814,23822.806807111654,43,0,35,0,0,3,1
34,41946.61333394147,305,16841.195883434313,10,1,23,1,1,3,0
19,24805.268597160615,603,33471.11764208567,11,1,32,1,0,3,1
23,37191.162299461605,491,22821.061279370904,10,0,35,0,1,3,1
75,36606.955728842615,675,10714.537191218315,59,0,3,0,0,0,1
22,79668.10580600568,824,30552.133807941125,17,2,34,0,0,0,1
45,37273.137165605134,335,24954.320741783475,9,0,7,1,0,3,1
79,50765.64392507369,369,23738.17103997394,29,4,7,1,0,1,1
58,55561.363383183125,588,26611.75034156805,30,2,6,1,0,0,1
22,66597.87387528374,404,25831.24984928651,31,1,39,0,1,1,1
35,50120.36362788901,612,24095.443468811914,51,0,24,0,1,0,0
43,42345.282385989514,354,18707.879116170705,51,2,34,1,1,2,1
37,41351.95172630174,406,27251.4785127206,48,0,14,0,0,2,1
58,55345.69989019735,606,18622.432031385626,38,1,17,1,1,2,1
66,39734.90813690267,335,30625.40725226878,26,7,10,0,1,0,1
44,33437.28285891852,432,23983.786394123214,28,0,29,1,0,1,1
66,42342.43517254402,324,21498.852792307,42,4,28,1,1,0,1
29,30132.73488196015,336,25060.14989480276,42,1,22,0,1,2,1
24,77759.24876780897,318,21264.48670003752,17,0,33,0,0,0,1
76,58948.29065107066,334,30199.056167775016,42,0,18,0,1,2,0
20,74312.65765121851,662,27591.061711408754,26,1,15,1,1,2,0
27,57281.540551107326,717,20583.3113219078,18,0,5,0,0,1,0
51,72868.89545063846,729,-6069.531187247052,48,0,14,1,0,3,1
42,55511.96996083874,817,26904.90722377443,58,2,8,0,0,2,1
52,60892.71981493004,766,23332.91308969262,38,0,28,1,1,1,1
33,17994.21460188227,498,39417.569281122676,49,2,1,1,1,3,1
19,36285.05604535716,845,9605.447486203615,11,2,32,0,0,0,0
77,50553.91662883957,510,18252.379662628467,48,0,37,0,1,3,1
41,50917.81647184833,800,7629.410501460359,17,1,22,0,0,3,1
27,48854.28471990747,540,14176.685381821906,43,0,12,0,1,1,1
55,56794.92915636054,469,32463.65128736881,35,1,19,1,0,1,1
39,57413.04406894971,593,6683.172600573604,42,1,6,0,0,2,1
43,62976.737256317596,614,8860.60242863881,23,2,16,0,1,3,1
60,60034.90281656207,426,24639.739935543963,21,1,20,0,1,2,0
72,68061.31099366241,767,21549.574007305495,50,4,27,1,1,1,1
56,68183.50426139716,666,17365.868204578266,12,1,29,0,0,2,1
44,52619.966733130466,320,-528.1545416455847,51,0,22,1,0,3,0
46,81224.7318284646,615,30129.83191116523,6,2,20,1,1,0,1
64,70389.95802382422,389,18119.193843843284,58,1,0,1,1,0,1
55,37895.73643301696,703,11836.304849687956,33,1,16,1,0,2,0
37,55889.0499658594,817,22571.92574051368,58,0,31,1,0,1,1
44,22360.72787126577,750,30048.71638354853,49,0,23,0,1,0,1
58,24887.025774764774,449,17869.960732926535,8,0,6,0,0,3,1
71,42507.585044963584,745,14805.551285793208,55,0,34,1,1,1,1
37,36868.32607004381,379,20284.079958331185,48,0,35,0,1,0,0
61,42599.85574888616,316,23062.455251555843,57,2,13,0,0,3,1
36,54927.40793594876,437,23808.68353594851,44,0,11,0,0,0,1
37,68379.35458774595,807,18032.264910049635,15,0,38,1,1,2,0
52,67576.27904709661,373,29845.01899013618,56,0,22,0,1,3,0
64,56197.90605451958,373,12977.271142200494,50,2,13,0,1,2,1
19,33693.20871406817,349,18617.88827104975,19,1,24,0,0,3,1
47,41639.1781805036,309,18580.579613415484,20,2,21,0,0,1,1
70,59557.74988110818,402,7676.118674481326,11,2,36,0,0,2,1
51,37608.252476894784,687,22904.282989485262,44,1,28,1,0,2,1
39,30996.248936542175,684,20747.27995384947,50,0,7,1,0,3,0
20,57384.75688406236,598,18474.046475238345,21,0,10,0,1,2,1
23,49274.560451232384,638,24047.93492247113,52,1,29,1,0,3,0
32,46836.21440289316,688,18440.47340800651,23,1,21,1,0,0,1
44,66647.02903478524,773,31280.030071159847,40,0,14,1,1,3,1
27,66332.1212547554,441,23764.63391309158,53,0,20,0,0,1,1
26,76716.76986108955,469,22998.808843321756,30,0,24,1,1,1,1
50,40228.82314990381,312,14608.464861211543,38,3,12,0,1,3,1
49,56446.00371335132,748,4895.079850355869,38,1,6,0,1,3,1
65,50285.12705836027,473,26422.53011962294,24,0,17,1,1,1,1
23,55074.73747618023,431,4892.499614975966,43,2,11,0,1,2,0
58,32984.28236322639,839,17856.71199517522,16,2,25,0,1,1,1
76,28962.89998347182,568,27045.338798583212,44,1,4,0,1,1,1
53,49396.75795656798,550,13061.25328234849,8,0,7,1,1,0,1
76,37362.311150388574,669,16310.788918896737,43,2,35,0,1,3,1
77,64073.114308269316,825,8846.7327354605,6,0,4,1,0,1,1
19,27489.839489621005,805,12624.41424279124,45,3,21,1,1,2,1
46,28726.9866913058,477,13638.114781992605,30,0,22,1,1,0,0
21,43750.06287126715,846,16301.224328149721,37,1,7,0,0,0,0
18,26928.87491100634,558,21034.161014625286,51,2,18,0,1,0,0
36,75140.04698145992,559,21850.894964302843,41,0,33,0,1,3,1
43,47256.23939095562,434,31565.524892051588,9,1,5,1,0,1,1
42,40957.989419539605,760,16108.83192185975,28,0,16,1,0,3,0
27,57019.46038439481,788,24453.227488182165,21,0,16,1,1,0,0
70,63257.728040311136,380,14915.408538631618,16,3,14,0,1,0,1
32,53104.38351626429,666,33407.14769403964,27,2,38,1,1,0,1
76,48978.62760661906,358,20988.154195504652,44,2,36,1,0,1,1
39,35247.90612943804,373,18343.675138018836,38,2,30,0,1,0,1
68,59463.63978381829,538,13666.683952156805,46,0,21,0,0,1,1
65,71250.54635279294,428,27248.52413055054,43,0,24,1,1,3,1
38,46704.20367699063,711,21038.013502651884,18,1,18,1,1,2,0
76,37268.217495334684,614,21636.02575253991,26,1,6,0,0,3,1
73,52722.436512510416,673,11551.212020151763,17,1,1,0,1,3,1
39,50039.74841000833,736,13741.962518770495,56,1,14,1,1,1,1
53,31754.714261389392,437,5906.618752787244,31,3,21,0,0,3,1
51,42459.66951188058,754,15925.196770081857,54,3,37,0,1,2,1
47,76827.28651967394,308,16164.705434781426,58,1,6,0,0,2,0
42,29786.67699336356,531,9243.725586458813,6,0,22,1,0,2,1
62,39640.69469863358,696,19420.91484387288,46,1,1,1,1,3,0
45,35769.29938214356,617,17214.112719619832,27,1,32,0,0,0,0
18,37095.50236712578,806,14192.53751119754,32,1,17,1,0,1,1
66,43317.85408760721,821,13140.991367741737,37,0,6,1,1,1,1
62,56725.73152191889,386,21326.236786969934,13,1,23,1,1,0,0
21,69628.43795931697,617,13774.623781250477,39,0,10,1,1,1,1
24,53049.82390892475,632,33155.18151647072,23,2,11,0,1,3,0
66,39734.27268254698,659,18530.792225619763,9,0,17,0,1,0,0
26,73098.72718835487,540,27347.314958800423,6,0,36,0,1,0,1
53,18971.547184937448,355,10835.6989995389,58,1,0,0,1,3,1
36,60102.17229218236,409,18702.90845626255,49,0,0,0,1,3,0
18,34598.62071456805,348,12374.67079465307,21,0,26,1,1,1,1
27,49236.15233804454,315,23408.586155180994,35,3,8,1,0,3,1
53,58446.49891326088,372,19500.478226910098,28,2,0,1,1,2,1
26,25919.358354252778,501,35828.70005093473,36,0,27,0,1,2,1
62,52124.80727376528,392,16973.2485028365,33,0,11,0,0,3,1
63,53277.15601870292,332,5917.180218918802,55,3,15,0,0,2,1
59,71935.0652324504,718,19522.639209041296,42,2,6,1,0,0,1
49,90727.23975833776,502,21582.62777823735,21,0,34,0,1,2,0
49,26705.452913936697,611,14989.378431254401,46,0,22,1,1,0,1
23,71257.30525748801,768,13967.372848519266,14,1,34,1,0,0,1
65,49431.796487903564,693,10419.82942263703,7,0,15,1,0,2,0
55,37871.43141301852,510,23851.810897885058,51,0,7,1,1,3,1
34,55535.79755382752,455,24732.55120392574,48,5,15,0,0,2,1
27,30465.629064705165,621,39452.469112753315,7,0,5,1,1,0,1
67,31360.810492939585,734,18665.267875172205,37,1,35,1,1,3,1
44,23972.620426526188,339,21221.63730285513,21,1,30,1,0,0,1
71,58191.33515184845,339,18065.754429222026,58,0,27,1,1,2,1
67,54905.17737528968,752,41655.36980156148,56,1,34,1,1,1,0
52,37784.24457409425,489,24942.024483958754,18,2,16,1,1,3,1
69,72854.0272053747,314,20017.81577962255,54,1,29,1,0,0,1
76,40055.66465247798,423,36822.62996302166,32,2,8,0,1,3,1
38,69244.8439121836,579,19523.97248791235,36,2,22,1,1,0,1
42,51831.213155503116,347,48336.760107441056,38,0,0,0,0,2,1
45,39854.47515483055,488,33311.12926810749,26,1,11,0,0,2,0
64,48275.278951276436,603,19830.68720083234,24,2,16,0,1,2,1
32,31193.86191655714,404,24100.915276390642,53,1,32,0,0,0,1
21,53251.00044566406,668,21015.241192577145,18,0,21,1,0,2,0
46,50458.25119045567,800,26032.408014520835,24,1,9,0,1,1,1
76,57911.71191675651,759,15363.224584312418,40,3,25,1,1,1,1
26,63187.285896271074,546,36774.309464742975,40,1,13,0,1,2,1
44,51734.236652798085,563,14778.219248392763,38,0,24,0,1,0,0
43,27855.175178338064,505,22037.58548029203,8,1,10,0,0,2,1
36,63985.44998709572,806,22938.740349421314,53,2,18,1,0,2,1
73,50219.95950169498,829,17476.66218551242,26,1,27,1,1,0,1
45,21589.06083404937,663,9686.898045822365,45,1,26,1,0,1,1
34,54644.22205946958,639,21928.18710540361,28,3,10,0,0,1,0
60,55776.8596086243,706,21982.033272074437,53,2,21,0,0,0,1
74,44622.80538604511,752,17369.21985266081,50,1,24,0,0,2,1
58,47032.44714744325,449,17684.670736643362,50,0,29,0,0,2,1
59,41071.023329049436,492,21233.489043117163,16,0,18,1,1,0,0
67,56241.90019273441,446,29964.01160384476,9,1,38,0,0,1,1
37,52099.87077489317,705,29397.010295779924,9,1,6,0,0,0,1
62,36376.56949563344,482,23852.630328780928,20,1,5,0,1,3,1
57,74269.55868182369,405,16569.648868966724,33,1,8,1,0,0,1
56,40012.95396011062,535,17279.863828530415,41,0,17,1,0,1,1
66,9402.22313277705,478,18050.17955058348,13,2,30,0,0,0,0
70,42939.886456112945,731,16398.00815815157,29,0,5,1,1,3,1
40,65464.06352054487,700,11185.943703858497,39,0,21,1,1,2,0
64,46902.01945175091,824,13763.905260309562,20,1,8,0,1,2,0
49,25478.30332873582,839,24818.872824303606,28,1,30,1,1,3,0
69,34578.628342252116,622,14863.864222120275,32,0,21,0,0,3,0
64,33785.20376338913,560,20288.306846359104,19,2,20,1,1,0,1
50,41370.70632371059,698,20008.723733865514,58,0,34,1,1,0,1
74,46074.42535309747,636,23671.68217881124,7,0,28,0,1,1,0
63,57407.81913400929,599,14717.91991999975,40,1,20,0,0,0,1
22,51926.580574418505,418,-6465.8358900729545,48,0,34,1,1,3,0
60,52646.05673108182,712,15067.964488036705,12,0,22,0,1,2,1
65,76690.29688641467,683,12607.362089990365,21,0,39,0,1,1,0
51,62912.44010472378,779,3194.6888233259524,27,1,22,1,0,3,0
57,61592.06995455951,604,15573.456777156533,59,1,17,1,0,0,1
28,22802.570808532448,495,14523.310796373147,33,2,22,0,0,3,1
78,38722.91603764035,632,19780.50765566017,37,2,0,0,1,2,1
67,26044.64006337686,319,24194.846120548536,12,2,19,1,0,0,1
20,38464.207882315786,732,34996.4790584272,27,0,15,1,0,0,0
79,61923.00069032164,725,20745.41353165004,48,1,8,0,1,1,1
75,44107.571691235615,528,20240.908150150637,7,1,24,1,1,0,1
50,66086.62392739886,823,35983.055959312616,13,4,37,1,0,1,0
28,60397.02803094241,516,9847.733084653384,12,0,24,1,1,3,0
33,50756.79160058047,674,10375.734410389401,43,0,37,1,1,1,1
35,66440.69614130472,335,24818.20062641663,53,2,6,1,0,3,0
47,70466.24014654725,327,30523.453488632644,26,1,15,0,0,0,1
65,56815.809056386664,671,31456.27853677185,48,1,34,0,1,1,0
72,53449.50670433194,385,5563.500312223774,27,2,30,0,1,3,1
27,59500.532139124436,487,5795.221954691466,40,1,0,1,0,1,0
35,28901.19968941386,604,19063.119054826788,23,1,19,0,0,1,1
55,48236.42804485902,721,25671.70866883903,14,1,26,0,1,3,1
36,49640.14235425411,379,16949.26940247818,54,1,0,0,0,1,1
53,44468.83533715154,485,10582.95252640403,7,0,36,1,1,3,0
76,38157.563079029664,304,9813.74189605964,47,0,23,0,0,0,1
30,64970.678324539665,796,28289.16979844981,47,0,4,1,0,3,1
73,52550.87287315874,808,28532.41191482624,22,2,10,1,0,1,1
63,53914.86098288614,301,25044.684961059615,45,0,34,1,1,0,0
20,71368.7010689994,516,19599.033860893298,25,0,28,0,1,2,1
27,47070.07467114689,836,13058.253732955469,11,0,22,0,0,3,1
55,44168.31135183797,556,4734.795591835495,16,1,9,0,0,0,1
18,70419.39686658849,752,7981.567103365962,10,0,29,0,0,1,1
72,27638.909304266963,723,3694.96332513215,15,0,30,0,0,3,0
73,50767.866799698466,623,17598.492170356956,28,0,23,0,0,1,0
44,38935.36349813877,798,23725.667163442373,38,2,13,0,1,2,0
63,54390.18678232754,496,20526.35686374382,45,0,10,0,0,2,1
25,58579.47402082161,803,31329.254452500074,41,1,0,0,0,0,0
68,59413.86098426068,571,21430.557352630727,44,0,25,1,0,2,1
63,65393.58622847716,317,6848.671089568494,56,0,19,1,1,1,1
59,46212.09009783701,406,18906.17321827473,52,0,1,0,0,0,1
34,47146.68076794077,828,19149.77919802092,39,0,32,1,0,3,1
26,57899.03321527655,424,23996.20425207361,22,1,16,0,1,1,1
78,63312.52539959184,782,26780.11396751574,31,0,5,0,0,1,0
23,30495.442742924686,303,23776.902070466676,58,1,11,1,0,1,1
60,54711.81762019517,650,16106.43536322688,53,0,14,1,0,3,1
42,44071.335118577335,650,31042.1503375435,32,2,2,1,0,3,0
56,51307.288555765415,527,26693.593299315748,51,1,21,1,1,1,1
66,44649.67020068412,315,-723.7997109858734,8,1,37,0,0,2,1
77,39158.800905615724,724,26105.857616439404,24,1,20,0,1,0,1
45,34722.15105765166,763,12916.747948860022,13,0,34,1,0,1,0
50,47734.63977544572,545,5962.20101747558,22,0,26,1,0,1,1
71,55376.086876338435,476,22014.59018111156,55,2,5,0,1,0,1
54,40954.88299889404,842,38587.41024728841,6,1,10,1,0,1,1
26,67847.1795030031,808,19575.32057544028,12,1,16,1,0,0,1
35,86876.75514502125,532,17687.692096230363,41,0,35,0,1,0,1
73,56196.87681475916,337,20772.436282769922,8,0,30,1,1,2,1
76,49381.467131799734,790,39123.68365721623,24,1,12,0,0,0,1
38,36316.05889363,743,17855.844022403802,47,1,28,0,1,0,1
19,55550.87132551969,319,27867.10661542104,32,1,37,0,1,3,1
78,72157.63600052451,410,16815.1522239413,8,1,19,1,1,0,1
75,79227.19115146017,786,15354.411152724653,39,0,37,1,0,1,0
60,70942.33697730035,388,31297.684973543408,10,1,34,0,0,0,1
76,62649.644424591635,618,11180.094688032807,54,0,38,1,0,0,0
77,56152.900550707454,417,25972.901712752177,42,0,0,0,0,3,0
55,34269.979536794235,733,17265.841577301286,51,1,12,1,0,2,0
75,48504.176782547926,538,13942.575264622492,21,2,26,1,0,2,1
57,46761.82793793312,371,16655.978974578946,19,0,2,0,1,2,0
53,48601.9394688912,698,1989.5256607748815,35,1,19,0,0,3,1
67,39208.81680759797,703,11599.259068961115,37,1,27,0,1,2,1
77,61367.929526545646,550,21072.092034397367,56,0,5,0,0,0,1
60,45892.02809889435,494,18019.1333177803,50,2,8,1,0,1,1
54,44674.543892847505,521,12433.28468038325,17,1,32,0,0,1,1
32,39259.600636834024,481,31853.26542244218,32,2,3,1,1,1,1
45,53484.499824115555,555,12052.880884934704,31,2,12,1,0,2,1
35,72451.61789083695,387,31497.457658948268,53,0,37,1,1,3,0
51,49846.875550841934,791,21175.342635576115,34,1,0,0,0,3,1
39,54226.10822699433,635,17892.95721063346,28,2,24,1,1,2,1
28,79028.90844560099,837,20748.885807574872,54,2,0,1,0,3,1
75,68051.63808876935,706,22349.325007913256,27,1,31,1,1,0,1
74,58816.17226328296,588,12354.929897951388,25,2,18,1,1,3,1
30,58185.466493861575,661,12572.272045952493,43,1,16,1,0,2,0
21,40954.01138310629,740,18396.899134329535,51,4,38,1,1,3,1
39,39486.958266760856,329,23495.98612647952,21,0,11,1,1,3,0
24,52121.12229507551,847,25309.55877686618,36,0,19,1,1,0,1
78,52501.611577374344,522,29963.84286439575,8,0,21,1,1,0,1
60,37253.526964507306,423,10171.168626573679,26,2,30,1,0,1,1
71,60549.449959211604,514,22853.859839282035,56,1,33,1,1,3,1
41,45840.53167254321,417,19896.341959040437,44,4,22,1,1,2,1
21,66909.81103569316,526,15737.649153096763,10,2,18,1,0,2,1
45,49168.87232315978,743,36029.26194392142,25,2,1,1,0,0,0
32,47841.196549461994,848,23456.74498332643,28,0,1,1,0,1,1
18,35939.05325741029,736,31431.452502086322,37,2,37,0,1,0,1
72,37582.103973220495,311,-6909.808585578008,47,1,38,1,1,0,0
20,69766.46547616401,421,28376.546502009933,14,0,36,1,0,0,0
31,54034.45620483469,846,24288.682477109764,8,1,11,0,0,2,1
55,55839.53570783958,788,25614.55275761887,32,2,27,0,0,3,1
67,74009.70435324684,550,17655.713614743756,32,0,10,1,1,3,0
74,30236.17069486636,781,36885.475755874846,15,0,28,0,1,2,0
18,60068.835755620865,849,18425.006633452787,21,3,20,1,1,2,1
55,26181.637029602774,579,19850.40636611199,29,1,28,0,1,1,1
55,43435.22086919942,636,12173.208777772787,28,0,28,0,0,2,1
38,32823.69462937195,467,19685.457469321533,14,2,39,0,1,1,1
65,62878.85818898301,627,18603.305911960597,7,1,11,0,1,3,0
46,21654.10471910564,545,28576.36035943321,11,0,1,0,0,3,0
22,46548.732329708066,600,25077.62604585864,42,1,39,1,0,1,0
66,32618.44710202434,499,29386.47901477183,40,4,37,0,0,2,1
27,37177.874410939825,799,19137.88635836551,12,0,32,1,1,2,1
45,39489.33253718639,312,17285.229836119797,20,2,9,1,0,1,1
38,69786.56806247949,665,27072.96419624935,26,1,10,1,1,2,1
67,44971.558249527036,396,21263.594506812315,43,4,15,1,0,0,1
24,75909.88544022353,370,1117.4660823158629,41,0,7,0,1,1,0
20,79048.79490269802,656,16378.679496252626,28,2,3,1,0,2,1
